"W1","W2","dist"
"coccodrillo","pane",12
"coccodrillo","panino",10
"coccodrillo","panna",12
"coccodrillo","pannolino",8
"coccodrillo","pantaloni",11
"coccodrillo","pantofole",9
"coccodrillo","papera",12
"coccodrillo","pappa",12
"coccodrillo","passeggino",9
"coccodrillo","pasta",12
"coccodrillo","patate",12
"coccodrillo","patatine",12
"coccodrillo","pecora",10
"coccodrillo","pentola",11
"coccodrillo","pera",11
"coccodrillo","pesca",12
"coccodrillo","pesciolino",8
"coccodrillo","pettine",11
"coccodrillo","pianta",12
"coccodrillo","piatto",11
"coccodrillo","piede",11
"coccodrillo","pigiama",11
"coccodrillo","pinguino",10
"coccodrillo","pioggia",12
"coccodrillo","piscina",11
"coccodrillo","piselli",10
"coccodrillo","pistola",11
"coccodrillo","pizza",12
"coccodrillo","pollo",9
"coccodrillo","polpette",11
"coccodrillo","poltrona",10
"coccodrillo","pomodori",8
"coccodrillo","pompa",12
"coccodrillo","pongo",11
"coccodrillo","porta",11
"coccodrillo","prato",10
"coccodrillo","pulcino",10
"coccodrillo","pupazzi",13
"coccodrillo","quadro",8
"coccodrillo","radio",10
"coccodrillo","rana",11
"coccodrillo","registratore",13
"coccodrillo","riso",9
"coccodrillo","sacchetto",9
"coccodrillo","sale",12
"coccodrillo","salotto",11
"coccodrillo","sapone",12
"coccodrillo","sasso",11
"coccodrillo","scala",10
"coccodrillo","scarpe",11
"coccodrillo","scatola",11
"coccodrillo","sciarpa",11
"coccodrillo","scimmia",12
"coccodrillo","scivolo",10
"coccodrillo","scoiattolo",10
"coccodrillo","scopa",11
"coccodrillo","secchiello",7
"coccodrillo","secchio",9
"coccodrillo","sederino",8
"coccodrillo","sedia",11
"coccodrillo","seggiolone",10
"coccodrillo","seno",11
"coccodrillo","shampoo",11
"coccodrillo","slitta",11
"coccodrillo","soldatini",9
"coccodrillo","soldi",11
"coccodrillo","sole",10
"coccodrillo","spaghetti",12
"coccodrillo","spalla",10
"coccodrillo","spazzolino da denti",17
"coccodrillo","specchio",10
"coccodrillo","spinaci",13
"coccodrillo","stella",10
"coccodrillo","stivali",11
"coccodrillo","straccio",11
"coccodrillo","strada",11
"coccodrillo","succo di frutta",10
"coccodrillo","sugo",11
"coccodrillo","tacchino",8
"coccodrillo","tamburo",11
"coccodrillo","tappeto",10
"coccodrillo","tappo",11
"coccodrillo","tartaruga",10
"coccodrillo","tavolo",10
"coccodrillo","tazza",13
"coccodrillo","telefono",12
"coccodrillo","televisione",13
"coccodrillo","termometro",12
"coccodrillo","termosifone",11
"coccodrillo","terra",12
"coccodrillo","terrazza",13
"coccodrillo","testa",12
"coccodrillo","tetto",11
"coccodrillo","the",12
"coccodrillo","tigre",11
"coccodrillo","tonno",11
"coccodrillo","topo",11
"coccodrillo","torre",12
"coccodrillo","torta",11
"coccodrillo","tortellini",10
"coccodrillo","trattore",11
"coccodrillo","treno",10
"coccodrillo","tromba",11
"coccodrillo","trottola",11
"coccodrillo","tubo",11
"coccodrillo","tuta",12
"coccodrillo","uccellino",9
"coccodrillo","unghie",13
"coccodrillo","uovo",11
"coccodrillo","uva",12
"coccodrillo","vasca da bagno",12
"coccodrillo","vasino",10
"coccodrillo","vento",11
"coccodrillo","verdura",11
"coccodrillo","vestito",10
"coccodrillo","vino",10
"coccodrillo","yogurt",11
"coccodrillo","zanzara",12
"coccodrillo","zebra",11
"coccodrillo","zucchero",10
"coccodrillo","zucchine",11
"cocomero","acqua",8
"cocomero","aereo",6
"cocomero","agnello",7
"cocomero","albero",6
"cocomero","altalena",10
"cocomero","animale",10
"cocomero","ape",8
"cocomero","arancia",8
"cocomero","aranciata",12
"cocomero","armadio",7
"cocomero","ascensore",9
"cocomero","asciugamano",10
"cocomero","asino",7
"cocomero","aspirapolvere",11
"cocomero","autobus",9
"cocomero","automobile",10
"cocomero","bagno",7
"cocomero","bambola",8
"cocomero","banana",8
"cocomero","bandiera",10
"cocomero","barca",8
"cocomero","bavaglino",10
"cocomero","benzina",10
"cocomero","biberon",7
"cocomero","bicchiere",9
"cocomero","bicicletta",12
"cocomero","bidè",8
"cocomero","birilli",8
"cocomero","biscotti",8
"cocomero","bocca",7
"cocomero","borsa",7
"cocomero","bottiglia",8
"cocomero","bottone",7
"cocomero","braccio",7
"cocomero","bretelle",9
"cocomero","budino",7
"cocomero","burro",7
"cocomero","cacao",6
"cocomero","caffe",8
"cocomero","calze",7
"cocomero","calzettoni",11
"cocomero","camera",4
"cocomero","camicia",7
"cocomero","camion",6
"cocomero","camomilla",8
"cocomero","campana",8
"cocomero","candeline",8
"cocomero","cane",7
"cocomero","cantina",8
"cocomero","capelli",7
"cocomero","cappello",7
"cocomero","cappotto",7
"cocomero","capra",6
"cocomero","caramella",9
"cocomero","carne",8
"cocomero","carote",7
"cocomero","casetta",7
"cocomero","cassetto",7
"cocomero","cavallo",6
"cocomero","caviglia",7
"cocomero","cerbiatto",10
"cocomero","cestino",9
"cocomero","chiave",7
"cocomero","cielo",7
"cocomero","ciliegie",11
"cocomero","cinta",8
"cocomero","cioccolata",11
"cocomero","ciuccio",7
"cocomero","coca cola",9
"cocomero","coccodrillo",8
"cocomero","collana",7
"cocomero","colori",4
"cocomero","coltello",6
"cocomero","coniglio",5
"cocomero","coperchio",5
"cocomero","coperta",6
"cocomero","costruzioni",13
"cocomero","cracker",6
"cocomero","crema",7
"cocomero","cubi",7
"cocomero","cucchiaio",6
"cocomero","cucciolo",7
"cocomero","cucina",8
"cocomero","culla",7
"cocomero","cuscino",6
"cocomero","denti",8
"cocomero","dentifricio",12
"cocomero","disegno",7
"cocomero","dito",7
"cocomero","divano",7
"cocomero","doccia",7
"cocomero","elefante",10
"cocomero","elicottero",7
"cocomero","erba",8
"cocomero","faccia",8
"cocomero","fagioli",9
"cocomero","fagiolini",11
"cocomero","farfalla",9
"cocomero","favola",8
"cocomero","fazzoletto",10
"cocomero","ferro da stiro",13
"cocomero","finestra",7
"cocomero","fiore",6
"cocomero","foca",8
"cocomero","foglia",8
"cocomero","fon",8
"cocomero","fontana",8
"cocomero","forbici",9
"cocomero","forchetta",7
"cocomero","formaggio",7
"cocomero","formica",8
"cocomero","forno",6
"cocomero","fotografia",12
"cocomero","fragola",8
"cocomero","frigorifero",8
"cocomero","fumo",7
"cocomero","gallina",9
"cocomero","gallo",7
"cocomero","gambe",7
"cocomero","garage",8
"cocomero","gatto",7
"cocomero","gelato",8
"cocomero","ghiaccio",7
"cocomero","giacca",8
"cocomero","ginocchi",9
"cocomero","giocattolo",7
"cocomero","giornale",9
"cocomero","giraffa",9
"cocomero","gola",8
"cocomero","gomma da masticare",18
"cocomero","gonna",7
"cocomero","grembiule",9
"cocomero","gru",8
"cocomero","guance",8
"cocomero","guanti",8
"cocomero","gufo",7
"cocomero","ippopotamo",9
"cocomero","jeans",8
"cocomero","jeep",7
"cocomero","kiwi",7
"cocomero","labbra",7
"cocomero","latte",8
"cocomero","lavandino",11
"cocomero","lavatrice",12
"cocomero","leccalecca",11
"cocomero","leone",7
"cocomero","letto",7
"cocomero","libro",6
"cocomero","lingua",8
"cocomero","luce",8
"cocomero","luna",8
"cocomero","lupo",7
"cocomero","maglione",7
"cocomero","maiale",8
"cocomero","mandarino",11
"cocomero","mano",7
"cocomero","marmellata",12
"cocomero","martello",8
"cocomero","matita",8
"cocomero","medicina",12
"cocomero","mela",8
"cocomero","melone",7
"cocomero","miele",8
"cocomero","minestrone",11
"cocomero","mosca",7
"cocomero","motocicletta",13
"cocomero","mucca",8
"cocomero","muro",6
"cocomero","musica",8
"cocomero","mutande",8
"cocomero","naso",7
"cocomero","nebbia",8
"cocomero","neve",8
"cocomero","noccioline",9
"cocomero","nuvola",8
"cocomero","oca",8
"cocomero","occhiali",8
"cocomero","occhio",7
"cocomero","olio",7
"cocomero","ombelico",9
"cocomero","ombrello",8
"cocomero","orecchio",6
"cocomero","organo genitale femminile",28
"cocomero","organo genitale maschile",25
"cocomero","orologio",8
"cocomero","orso",6
"cocomero","paletta",8
"cocomero","palla",8
"cocomero","palloncino",12
"cocomero","pancia",8
"cocomero","pane",8
"cocomero","panino",7
"cocomero","panna",8
"cocomero","pannolino",10
"cocomero","pantaloni",11
"cocomero","pantofole",10
"cocomero","papera",6
"cocomero","pappa",8
"cocomero","passeggino",13
"cocomero","pasta",8
"cocomero","patate",8
"cocomero","patatine",8
"cocomero","pecora",7
"cocomero","pentola",9
"cocomero","pera",7
"cocomero","pesca",8
"cocomero","pesciolino",9
"cocomero","pettine",9
"cocomero","pianta",8
"cocomero","piatto",7
"cocomero","piede",8
"cocomero","pigiama",9
"cocomero","pinguino",9
"cocomero","pioggia",8
"cocomero","piscina",8
"cocomero","piselli",8
"cocomero","pistola",9
"cocomero","pizza",8
"cocomero","pollo",6
"cocomero","polpette",8
"cocomero","poltrona",8
"cocomero","pomodori",9
"cocomero","pompa",6
"cocomero","pongo",6
"cocomero","porta",8
"cocomero","prato",7
"cocomero","pulcino",9
"cocomero","pupazzi",8
"cocomero","quadro",5
"cocomero","radio",7
"cocomero","rana",8
"cocomero","registratore",14
"cocomero","riso",7
"cocomero","sacchetto",7
"cocomero","sale",7
"cocomero","salotto",7
"cocomero","sapone",7
"cocomero","sasso",7
"cocomero","scala",7
"cocomero","scarpe",7
"cocomero","scatola",7
"cocomero","sciarpa",8
"cocomero","scimmia",7
"cocomero","scivolo",7
"cocomero","scoiattolo",9
"cocomero","scopa",6
"cocomero","secchiello",8
"cocomero","secchio",7
"cocomero","sederino",10
"cocomero","sedia",8
"cocomero","seggiolone",11
"cocomero","seno",7
"cocomero","shampoo",8
"cocomero","slitta",8
"cocomero","soldatini",11
"cocomero","soldi",8
"cocomero","sole",7
"cocomero","spaghetti",9
"cocomero","spalla",8
"cocomero","spazzolino da denti",20
"cocomero","specchio",7
"cocomero","spinaci",9
"cocomero","stella",8
"cocomero","stivali",9
"cocomero","straccio",7
"cocomero","strada",8
"cocomero","succo di frutta",13
"cocomero","sugo",7
"cocomero","tacchino",7
"cocomero","tamburo",7
"cocomero","tappeto",8
"cocomero","tappo",7
"cocomero","tartaruga",12
"cocomero","tavolo",7
"cocomero","tazza",8
"cocomero","telefono",7
"cocomero","televisione",14
"cocomero","termometro",6
"cocomero","termosifone",12
"cocomero","terra",8
"cocomero","terrazza",9
"cocomero","testa",8
"cocomero","tetto",7
"cocomero","the",7
"cocomero","tigre",9
"cocomero","tonno",6
"cocomero","topo",7
"cocomero","torre",8
"cocomero","torta",8
"cocomero","tortellini",13
"cocomero","trattore",8
"cocomero","treno",7
"cocomero","tromba",6
"cocomero","trottola",9
"cocomero","tubo",7
"cocomero","tuta",8
"cocomero","uccellino",12
"cocomero","unghie",8
"cocomero","uovo",7
"cocomero","uva",8
"cocomero","vasca da bagno",13
"cocomero","vasino",7
"cocomero","vento",7
"cocomero","verdura",8
"cocomero","vestito",8
"cocomero","vino",7
"cocomero","yogurt",8
"cocomero","zanzara",10
"cocomero","zebra",7
"cocomero","zucchero",6
"cocomero","zucchine",9
"collana","acqua",7
"collana","aereo",8
"collana","agnello",8
"collana","albero",8
"collana","altalena",5
"collana","animale",7
"collana","ape",6
"collana","arancia",7
"collana","aranciata",8
"collana","armadio",7
"collana","ascensore",9
"collana","asciugamano",8
"collana","asino",7
"collana","aspirapolvere",14
"collana","autobus",9
"collana","automobile",11
"collana","bagno",6
"collana","bambola",8
"collana","banana",4
"collana","bandiera",8
"collana","barca",6
"collana","bavaglino",8
"collana","benzina",6
"collana","biberon",8
"collana","bicchiere",9
"collana","bicicletta",10
"collana","bidè",8
"collana","birilli",8
"collana","biscotti",8
"collana","bocca",7
"collana","borsa",7
"collana","bottiglia",5
"collana","bottone",5
"collana","braccio",8
"collana","bretelle",8
"collana","budino",6
"collana","burro",8
"collana","cacao",6
"collana","caffe",7
"collana","calze",7
"collana","calzettoni",9
"collana","camera",6
"collana","camicia",6
"collana","camion",7
"collana","camomilla",8
"collana","campana",3
"collana","candeline",7
"collana","cane",4
"collana","cantina",4
"collana","capelli",7
"collana","cappello",7
"collana","cappotto",7
"collana","capra",5
"collana","caramella",8
"collana","carne",7
"collana","carote",6
"collana","casetta",6
"collana","cassetto",7
"collana","cavallo",6
"collana","caviglia",5
"collana","cerbiatto",9
"collana","cestino",7
"collana","chiave",5
"collana","cielo",7
"collana","ciliegie",9
"collana","cinta",7
"collana","cioccolata",7
"collana","ciuccio",8
"collana","coca cola",8
"collana","coccodrillo",10
"collana","cocomero",7
"collana","colori",4
"collana","coltello",5
"collana","coniglio",5
"collana","coperchio",7
"collana","coperta",5
"collana","costruzioni",11
"collana","cracker",7
"collana","crema",5
"collana","cubi",6
"collana","cucchiaio",7
"collana","cucciolo",8
"collana","cucina",4
"collana","culla",6
"collana","cuscino",5
"collana","denti",8
"collana","dentifricio",12
"collana","disegno",7
"collana","dito",7
"collana","divano",5
"collana","doccia",7
"collana","elefante",7
"collana","elicottero",9
"collana","erba",7
"collana","faccia",7
"collana","fagioli",7
"collana","fagiolini",8
"collana","farfalla",6
"collana","favola",7
"collana","fazzoletto",11
"collana","ferro da stiro",13
"collana","finestra",8
"collana","fiore",7
"collana","foca",6
"collana","foglia",6
"collana","fon",7
"collana","fontana",3
"collana","forbici",9
"collana","forchetta",6
"collana","formaggio",7
"collana","formica",5
"collana","forno",7
"collana","fotografia",10
"collana","fragola",7
"collana","frigorifero",12
"collana","fumo",7
"collana","gallina",3
"collana","gallo",7
"collana","gambe",7
"collana","garage",7
"collana","gatto",7
"collana","gelato",5
"collana","ghiaccio",8
"collana","giacca",6
"collana","ginocchi",8
"collana","giocattolo",8
"collana","giornale",6
"collana","giraffa",6
"collana","gola",6
"collana","gomma da masticare",17
"collana","gonna",6
"collana","grembiule",10
"collana","gru",8
"collana","guance",8
"collana","guanti",7
"collana","gufo",7
"collana","ippopotamo",11
"collana","jeans",6
"collana","jeep",7
"collana","kiwi",6
"collana","labbra",5
"collana","latte",6
"collana","lavandino",9
"collana","lavatrice",11
"collana","leccalecca",8
"collana","leone",5
"collana","letto",7
"collana","libro",7
"collana","lingua",7
"collana","luce",7
"collana","luna",4
"collana","lupo",6
"collana","maglione",6
"collana","maiale",6
"collana","mandarino",9
"collana","mano",5
"collana","marmellata",7
"collana","martello",8
"collana","matita",6
"collana","medicina",8
"collana","mela",6
"collana","melone",5
"collana","miele",7
"collana","minestrone",10
"collana","mosca",7
"collana","motocicletta",11
"collana","mucca",7
"collana","muro",7
"collana","musica",8
"collana","mutande",7
"collana","naso",6
"collana","nebbia",7
"collana","neve",7
"collana","noccioline",8
"collana","nuvola",8
"collana","oca",6
"collana","occhiali",6
"collana","occhio",8
"collana","olio",8
"collana","ombelico",7
"collana","ombrello",8
"collana","orecchio",7
"collana","organo genitale femminile",26
"collana","organo genitale maschile",23
"collana","orologio",8
"collana","orso",8
"collana","paletta",6
"collana","palla",6
"collana","palloncino",9
"collana","pancia",7
"collana","pane",5
"collana","panino",6
"collana","panna",5
"collana","pannolino",8
"collana","pantaloni",8
"collana","pantofole",10
"collana","papera",7
"collana","pappa",6
"collana","passeggino",11
"collana","pasta",6
"collana","patate",6
"collana","patatine",7
"collana","pecora",8
"collana","pentola",8
"collana","pera",6
"collana","pesca",7
"collana","pesciolino",7
"collana","pettine",8
"collana","pianta",6
"collana","piatto",7
"collana","piede",7
"collana","pigiama",5
"collana","pinguino",7
"collana","pioggia",7
"collana","piscina",5
"collana","piselli",8
"collana","pistola",8
"collana","pizza",7
"collana","pollo",7
"collana","polpette",6
"collana","poltrona",4
"collana","pomodori",8
"collana","pompa",7
"collana","pongo",8
"collana","porta",7
"collana","prato",6
"collana","pulcino",6
"collana","pupazzi",8
"collana","quadro",6
"collana","radio",7
"collana","rana",4
"collana","registratore",14
"collana","riso",7
"collana","sacchetto",8
"collana","sale",7
"collana","salotto",7
"collana","sapone",6
"collana","sasso",7
"collana","scala",5
"collana","scarpe",7
"collana","scatola",7
"collana","sciarpa",6
"collana","scimmia",8
"collana","scivolo",9
"collana","scoiattolo",8
"collana","scopa",6
"collana","secchiello",9
"collana","secchio",8
"collana","sederino",8
"collana","sedia",7
"collana","seggiolone",9
"collana","seno",6
"collana","shampoo",7
"collana","slitta",6
"collana","soldatini",7
"collana","soldi",8
"collana","sole",7
"collana","spaghetti",8
"collana","spalla",6
"collana","spazzolino da denti",18
"collana","specchio",8
"collana","spinaci",8
"collana","stella",7
"collana","stivali",6
"collana","straccio",8
"collana","strada",5
"collana","succo di frutta",12
"collana","sugo",7
"collana","tacchino",6
"collana","tamburo",7
"collana","tappeto",7
"collana","tappo",7
"collana","tartaruga",9
"collana","tavolo",8
"collana","tazza",7
"collana","telefono",7
"collana","televisione",11
"collana","termometro",10
"collana","termosifone",10
"collana","terra",7
"collana","terrazza",7
"collana","testa",7
"collana","tetto",8
"collana","the",8
"collana","tigre",8
"collana","tonno",7
"collana","topo",7
"collana","torre",8
"collana","torta",7
"collana","tortellini",8
"collana","trattore",8
"collana","treno",6
"collana","tromba",7
"collana","trottola",8
"collana","tubo",7
"collana","tuta",6
"collana","uccellino",8
"collana","unghie",9
"collana","uovo",7
"collana","uva",6
"collana","vasca da bagno",11
"collana","vasino",6
"collana","vento",8
"collana","verdura",6
"collana","vestito",7
"collana","vino",6
"collana","yogurt",9
"collana","zanzara",7
"collana","zebra",7
"collana","zucchero",9
"collana","zucchine",8
"colori","acqua",8
"colori","aereo",7
"colori","agnello",7
"colori","albero",6
"colori","altalena",8
"colori","animale",8
"colori","ape",6
"colori","arancia",8
"colori","aranciata",10
"colori","armadio",7
"colori","ascensore",7
"colori","asciugamano",10
"colori","asino",8
"colori","aspirapolvere",12
"colori","autobus",8
"colori","automobile",10
"colori","bagno",6
"colori","bambola",8
"colori","banana",6
"colori","bandiera",8
"colori","barca",6
"colori","bavaglino",9
"colori","benzina",8
"colori","biberon",6
"colori","bicchiere",7
"colori","bicicletta",11
"colori","bidè",7
"colori","birilli",6
"colori","biscotti",7
"colori","bocca",6
"colori","borsa",5
"colori","bottiglia",6
"colori","bottone",5
"colori","braccio",8
"colori","bretelle",8
"colori","budino",6
"colori","burro",7
"colori","cacao",6
"colori","caffe",7
"colori","calze",7
"colori","calzettoni",8
"colori","camera",6
"colori","camicia",6
"colori","camion",7
"colori","camomilla",8
"colori","campana",6
"colori","candeline",8
"colori","cane",5
"colori","cantina",6
"colori","capelli",5
"colori","cappello",7
"colori","cappotto",7
"colori","capra",5
"colori","caramella",9
"colori","carne",7
"colori","carote",5
"colori","casetta",6
"colori","cassetto",7
"colori","cavallo",6
"colori","caviglia",5
"colori","cerbiatto",10
"colori","cestino",8
"colori","chiave",5
"colori","cielo",6
"colori","ciliegie",9
"colori","cinta",7
"colori","cioccolata",8
"colori","ciuccio",8
"colori","coca cola",9
"colori","coccodrillo",9
"colori","cocomero",4
"colori","collana",4
"colori","coltello",5
"colori","coniglio",4
"colori","coperchio",6
"colori","coperta",4
"colori","costruzioni",10
"colori","cracker",7
"colori","crema",5
"colori","cubi",4
"colori","cucchiaio",8
"colori","cucciolo",7
"colori","cucina",6
"colori","culla",6
"colori","cuscino",5
"colori","denti",6
"colori","dentifricio",12
"colori","disegno",6
"colori","dito",6
"colori","divano",6
"colori","doccia",7
"colori","elefante",8
"colori","elicottero",8
"colori","erba",6
"colori","faccia",7
"colori","fagioli",6
"colori","fagiolini",7
"colori","farfalla",8
"colori","favola",7
"colori","fazzoletto",10
"colori","ferro da stiro",12
"colori","finestra",7
"colori","fiore",4
"colori","foca",6
"colori","foglia",6
"colori","fon",7
"colori","fontana",6
"colori","forbici",8
"colori","forchetta",7
"colori","formaggio",8
"colori","formica",6
"colori","forno",5
"colori","fotografia",11
"colori","fragola",8
"colori","frigorifero",10
"colori","fumo",6
"colori","gallina",6
"colori","gallo",7
"colori","gambe",7
"colori","garage",7
"colori","gatto",7
"colori","gelato",6
"colori","ghiaccio",8
"colori","giacca",7
"colori","ginocchi",7
"colori","giocattolo",8
"colori","giornale",7
"colori","giraffa",8
"colori","gola",6
"colori","gomma da masticare",17
"colori","gonna",6
"colori","grembiule",10
"colori","gru",7
"colori","guance",8
"colori","guanti",6
"colori","gufo",6
"colori","ippopotamo",10
"colori","jeans",6
"colori","jeep",6
"colori","kiwi",4
"colori","labbra",5
"colori","latte",6
"colori","lavandino",10
"colori","lavatrice",11
"colori","leccalecca",9
"colori","leone",5
"colori","letto",6
"colori","libro",5
"colori","lingua",7
"colori","luce",6
"colori","luna",5
"colori","lupo",5
"colori","maglione",5
"colori","maiale",6
"colori","mandarino",10
"colori","mano",6
"colori","marmellata",10
"colori","martello",8
"colori","matita",6
"colori","medicina",10
"colori","mela",6
"colori","melone",4
"colori","miele",6
"colori","minestrone",10
"colori","mosca",6
"colori","motocicletta",12
"colori","mucca",7
"colori","muro",5
"colori","musica",8
"colori","mutande",7
"colori","naso",6
"colori","nebbia",7
"colori","neve",6
"colori","noccioline",9
"colori","nuvola",7
"colori","oca",6
"colori","occhiali",5
"colori","occhio",7
"colori","olio",6
"colori","ombelico",7
"colori","ombrello",8
"colori","orecchio",6
"colori","organo genitale femminile",27
"colori","organo genitale maschile",24
"colori","orologio",7
"colori","orso",5
"colori","paletta",6
"colori","palla",7
"colori","palloncino",11
"colori","pancia",8
"colori","pane",6
"colori","panino",6
"colori","panna",7
"colori","pannolino",8
"colori","pantaloni",7
"colori","pantofole",8
"colori","papera",7
"colori","pappa",7
"colori","passeggino",12
"colori","pasta",7
"colori","patate",6
"colori","patatine",8
"colori","pecora",6
"colori","pentola",8
"colori","pera",5
"colori","pesca",7
"colori","pesciolino",7
"colori","pettine",8
"colori","pianta",7
"colori","piatto",7
"colori","piede",6
"colori","pigiama",7
"colori","pinguino",8
"colori","pioggia",8
"colori","piscina",6
"colori","piselli",6
"colori","pistola",8
"colori","pizza",7
"colori","pollo",6
"colori","polpette",6
"colori","poltrona",5
"colori","pomodori",6
"colori","pompa",6
"colori","pongo",6
"colori","porta",6
"colori","prato",6
"colori","pulcino",7
"colori","pupazzi",7
"colori","quadro",5
"colori","radio",7
"colori","rana",6
"colori","registratore",12
"colori","riso",6
"colori","sacchetto",8
"colori","sale",6
"colori","salotto",6
"colori","sapone",5
"colori","sasso",7
"colori","scala",6
"colori","scarpe",6
"colori","scatola",7
"colori","sciarpa",6
"colori","scimmia",8
"colori","scivolo",7
"colori","scoiattolo",9
"colori","scopa",5
"colori","secchiello",8
"colori","secchio",7
"colori","sederino",9
"colori","sedia",7
"colori","seggiolone",8
"colori","seno",6
"colori","shampoo",7
"colori","slitta",6
"colori","soldatini",7
"colori","soldi",6
"colori","sole",5
"colori","spaghetti",7
"colori","spalla",7
"colori","spazzolino da denti",18
"colori","specchio",7
"colori","spinaci",8
"colori","stella",7
"colori","stivali",6
"colori","straccio",8
"colori","strada",6
"colori","succo di frutta",13
"colori","sugo",6
"colori","tacchino",7
"colori","tamburo",6
"colori","tappeto",7
"colori","tappo",7
"colori","tartaruga",10
"colori","tavolo",7
"colori","tazza",7
"colori","telefono",7
"colori","televisione",11
"colori","termometro",9
"colori","termosifone",10
"colori","terra",7
"colori","terrazza",9
"colori","testa",7
"colori","tetto",7
"colori","the",7
"colori","tigre",8
"colori","tonno",6
"colori","topo",6
"colori","torre",7
"colori","torta",6
"colori","tortellini",9
"colori","trattore",6
"colori","treno",6
"colori","tromba",6
"colori","trottola",8
"colori","tubo",6
"colori","tuta",6
"colori","uccellino",10
"colori","unghie",8
"colori","uovo",6
"colori","uva",6
"colori","vasca da bagno",12
"colori","vasino",6
"colori","vento",7
"colori","verdura",6
"colori","vestito",7
"colori","vino",6
"colori","yogurt",7
"colori","zanzara",8
"colori","zebra",6
"colori","zucchero",7
"colori","zucchine",8
"coltello","acqua",9
"coltello","aereo",6
"coltello","agnello",4
"coltello","albero",7
"coltello","altalena",8
"coltello","animale",8
"coltello","ape",8
"coltello","arancia",9
"coltello","aranciata",10
"coltello","armadio",7
"coltello","ascensore",10
"coltello","asciugamano",10
"coltello","asino",8
"coltello","aspirapolvere",13
"coltello","autobus",8
"coltello","automobile",9
"coltello","bagno",7
"coltello","bambola",8
"coltello","banana",8
"coltello","bandiera",9
"coltello","barca",9
"coltello","bavaglino",9
"coltello","benzina",8
"coltello","biberon",7
"coltello","bicchiere",9
"coltello","bicicletta",11
"coltello","bidè",7
"coltello","birilli",6
"coltello","biscotti",8
"coltello","bocca",8
"coltello","borsa",9
"coltello","bottiglia",7
"coltello","bottone",7
"coltello","braccio",8
"coltello","bretelle",4
"coltello","budino",7
"coltello","burro",7
"coltello","cacao",7
"coltello","caffe",6
"coltello","calze",7
"coltello","calzettoni",10
"coltello","camera",8
"coltello","camicia",8
"coltello","camion",7
"coltello","camomilla",7
"coltello","campana",7
"coltello","candeline",6
"coltello","cane",7
"coltello","cantina",6
"coltello","capelli",4
"coltello","cappello",3
"coltello","cappotto",6
"coltello","capra",8
"coltello","caramella",6
"coltello","carne",6
"coltello","carote",7
"coltello","casetta",7
"coltello","cassetto",6
"coltello","cavallo",4
"coltello","caviglia",7
"coltello","cerbiatto",9
"coltello","cestino",7
"coltello","chiave",7
"coltello","cielo",5
"coltello","ciliegie",10
"coltello","cinta",8
"coltello","cioccolata",10
"coltello","ciuccio",8
"coltello","coca cola",9
"coltello","coccodrillo",7
"coltello","cocomero",6
"coltello","collana",5
"coltello","colori",5
"coltello","coniglio",5
"coltello","coperchio",5
"coltello","coperta",6
"coltello","costruzioni",12
"coltello","cracker",8
"coltello","crema",6
"coltello","cubi",7
"coltello","cucchiaio",7
"coltello","cucciolo",5
"coltello","cucina",7
"coltello","culla",5
"coltello","cuscino",6
"coltello","denti",7
"coltello","dentifricio",11
"coltello","disegno",7
"coltello","dito",7
"coltello","divano",7
"coltello","doccia",8
"coltello","elefante",8
"coltello","elicottero",9
"coltello","erba",8
"coltello","faccia",8
"coltello","fagioli",7
"coltello","fagiolini",10
"coltello","farfalla",6
"coltello","favola",8
"coltello","fazzoletto",10
"coltello","ferro da stiro",12
"coltello","finestra",8
"coltello","fiore",8
"coltello","foca",8
"coltello","foglia",8
"coltello","fon",8
"coltello","fontana",6
"coltello","forbici",9
"coltello","forchetta",7
"coltello","formaggio",7
"coltello","formica",7
"coltello","forno",8
"coltello","fotografia",12
"coltello","fragola",8
"coltello","frigorifero",11
"coltello","fumo",7
"coltello","gallina",7
"coltello","gallo",5
"coltello","gambe",8
"coltello","garage",9
"coltello","gatto",7
"coltello","gelato",7
"coltello","ghiaccio",8
"coltello","giacca",8
"coltello","ginocchi",8
"coltello","giocattolo",8
"coltello","giornale",7
"coltello","giraffa",8
"coltello","gola",7
"coltello","gomma da masticare",18
"coltello","gonna",8
"coltello","grembiule",9
"coltello","gru",8
"coltello","guance",9
"coltello","guanti",8
"coltello","gufo",7
"coltello","ippopotamo",10
"coltello","jeans",8
"coltello","jeep",7
"coltello","kiwi",7
"coltello","labbra",8
"coltello","latte",7
"coltello","lavandino",10
"coltello","lavatrice",11
"coltello","leccalecca",9
"coltello","leone",7
"coltello","letto",5
"coltello","libro",7
"coltello","lingua",8
"coltello","luce",8
"coltello","luna",7
"coltello","lupo",6
"coltello","maglione",8
"coltello","maiale",7
"coltello","mandarino",10
"coltello","mano",7
"coltello","marmellata",11
"coltello","martello",3
"coltello","matita",7
"coltello","medicina",10
"coltello","mela",6
"coltello","melone",7
"coltello","miele",6
"coltello","minestrone",11
"coltello","mosca",8
"coltello","motocicletta",12
"coltello","mucca",8
"coltello","muro",7
"coltello","musica",9
"coltello","mutande",7
"coltello","naso",7
"coltello","nebbia",9
"coltello","neve",8
"coltello","noccioline",8
"coltello","nuvola",8
"coltello","oca",8
"coltello","occhiali",7
"coltello","occhio",8
"coltello","olio",6
"coltello","ombelico",8
